,image,bookName,author,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn,interpreter
10,https://i.idefix.com/cache/500x400-0/originals/0000000520434-1.jpg,Türler ve Cinsler,Can Başkent,Kibele,"28,0 TL",Türler ve Cinsler Kitap Açıklaması,"
",298,,2011,Türkçe,9789944339315,Gün Zileli
11,https://i.idefix.com/cache/500x400-0/originals/0000000309441-1.jpg,Bu Alamet ile Bulur Beni Soran,Hanife Koncu,Kesit Yayınları,"68,8 TL",Bu Alamet ile Bulur Beni Soran Kitap Açıklaması,"
Klasik Türk Edebiyatı, asırlara meydan okuyarak altı yüzyıl canlılığını sürdürmüş, manzum ve mensur olarak binlerce eserin ortaya konmasına, yüzlerce sanatkârın yetişmesine zemin hazırlamış bir edebiyattır. İster Divan Edebiyatı ister Osmanlı Edebiyatı ister Eski Türk Edebiyatı isterse de Klasik Türk Edebiyatı adlarıyla anılsın, oluşturduğu mazmun sistemi, benzetme dünyası, kelime kadrosu ile bu edebiyat engin bir muhayyile, keskin bir zeka ve büyük bir gayretin eseridir.Bu eser, Türk ve dünya edebiyatının en büyük isimlerinden biri olan Fuzûlî|nin eserlerine dair kıymetli makalelerden bir seçki ve aynı zamanda Fuzûlî ve eserleri hakkında yapılmış bilimsel çalışmaların bibliyografyası.Bu eser, özelde Fuzûlî, genelde ise Klasik Türk Edebiyatı üzerine çalışma yapanlara, edebiyat okurlarına ve Türk edebiyatına ilgi duyan herkese sağlam bir kaynak oluşturuyor.",630,,2009,Türkçe,9786054117246,
12,https://i.idefix.com/cache/500x400-0/originals/0001857059001-1.jpg,Walter Benjamin ya da Bir Devrimci Eleştiriye Doğru,Terry Eagleton,Sel Yayıncılık,"50,4 TL",Walter Benjamin ya da Bir Devrimci Eleştiriye Doğru Kitap Açıklaması,"
Terry Eagleton, bu çalışmasında Walter Benjamin'in eserlerini, devrimci bir eleştirinin imkân, sınır ve sorunlarını açığa çıkarmak üzere ele alıyor. Önce devrimci eleştirinin karşı karşıya olduğu kilit sorunları aydınlatmak adına Benjamin'in eleştiriye dair ortaya koyduğu temel meseleleri görünür kılıyor; ardından da hem yazım süreci hem de nihai ürün bakımından sosyalist kültür teorisi ile kültürel pratik arasındaki ilişkileri ve bunların devrimci siyasetle ilintisini araştırıyor.
Walter Benjamin ya da Bir Devrimci Eleştiriye Doğru, bir burjuva aydını olarak yetişmiş olmasına karşın kendisini tarihsel eleştirinin devrimci dönüşüm gücüne adayan Benjamin'in geliştirdiği ka vramlara, fikirlere ve eserlerine dair özgül tartışmalara da bir müdahale amacı taşıyor.
Her dönem okurunu şaşırtmış ve heyecanlandırmış Benjamin'e, edebiyat eleştirisinde altına bakılmadık taş bırakmayan Eagleton'ın tuttuğu ışık yepyeni ufuklar açıyor.
 
(Tanıtım Bülteninden)
 
",231,"13,5 x 21",2020,Türkçe,9786057728258,Ferit Burak Aydar
13,https://i.idefix.com/cache/500x400-0/originals/0001876140001-1.jpg,Edebiyat - Kültür ve Tarih Araştırmaları, Kolektif ,Hiperlink,"176,0 TL",Edebiyat - Kültür ve Tarih Araştırmaları Kitap Açıklaması,"
Edebiyat - Kültür Ve Tarih Araştırmaları Adlı Bu Eser; Üniversitelerin Edebiyat, Eğitim Ve İslami İlimler Fakültelerinde Okuyan Öğrencilerin Ve Söz Konusu Bu Alanlarda Çalışan Akademisyenlerin Türk Edebiyatına, Türk Kültürüne Ve Türk Tarihine Gönül Verenlerin Yararlanacağı Bir Başvuru Kaynağı Tadında Hazırlanmaya Çalışılmıştır. Adı Geçen Alanlarda Kıymetli Araştırmacılarımızın Kaleme Aldığı Metinlerin Bir Araya Getirilmesi İle Vücut Bulmuş Olan Bu Çalışmanın, Alan Uzmanları Ve Araştırmacılar İçin Çalışmalarında Yeni Bir Heyecan Getirmesini Temenni Eder, Eserin Hazırlanmasından Okuyucu İle Buluşması Sürecine Kadar Geçen Vakitte Katkı Ve Destek Verenlere Çok Teşekkür Ederiz.
Yazarlar
Ahmet Altay Ayşe Denknalbant Çobanoğlu
Burcu Şentürk Bürhan Mustafa Büyükarslan
Cahit Karakök Davut Gürel Durmuş Ali Akkaş
Durmuş Gür Faruk Kanger Harun Er
Hüseyin Demir Lüdmila Donçeva-Petkova
Naz Penah Nuri Taşkın Meliha Aydınlı
Rahmet Sena Özdemir Rumen Ivanov
Saadet Armağan Güleç Korumaz Sait Çil
Selçuk Seçkin Özlem Onar Güneş Tunay Karakök
 
(Tanıtım Bülteninden)
 
",411,"13,5 x 21",2020,Türkçe,9786052819685,
14,https://i.idefix.com/cache/500x400-0/originals/0000000541337-1.jpg,Türk Edebiyatında Münacat,Abdulhakim Koçin,Türkiye Diyanet Vakfı Yayınları,"36,5 TL",Türk Edebiyatında Münacat Kitap Açıklaması,"
                                Türk Edebiyatında Münacat
                            ",312,"16 x 23,5",2012,Türkçe,9789753896900,
15,https://i.idefix.com/cache/500x400-0/originals/0000000640197-1.jpg,Zamana Vuran Dalgalar - Virginia Woolf Ahmet Hamdi Tanpınar,Elmas Şahin,Yitik Ülke Yayınları,"52,5 TL",Zamana Vuran Dalgalar - Virginia Woolf Ahmet Hamdi Tanpınar Kitap Açıklaması,"
Virginia Woolf ve Ahmet Hamdi Tanpınar üzerine yazılmış güçlü bir kitap.Biri dalgalar'ın kollarında zamanın saçlarında savrulan bir kadın; diğeri zaman'ın ötesinde dalgalara meydan okuyan bir adam. İkisi de yazarlıklarının ortasına şiir'i oturtan iki güçlü isim: Virginia Woolf ve Ahmet Hamdi Tanpınar. Biri şiir ile romanı birleştirirken, diğeri şiiri ve romanı musiki ile harmanlar. Bu çalışmada, Modern İngiliz edebiyatında 'kendine ait bir oda'nın büyüsünde kalemini 'dalgaların yüreğine' saplayan sıra dışı bir kadın yazar olan Virginia Woolf'un Mrs. Dalloway'i ile Türk edebiyatında zaman kırıntıları'nı avuçlarında sıkıp yekpare, geniş bir anın parçalanmaz akışında rüya seline kapılıp giden 'bir hülya adamı' Ahmet Hamdi Tanpınar'ın Huzur adlı romanlarına 'zamana vuran dalgalar'ın kıyısında bilinçsel bir yolculuk yapılıyor.(Tanıtım Bülteninden)",147,,2015,Türkçe,9786054841851,
16,https://i.idefix.com/cache/500x400-0/originals/0001924232001-1.jpg,Bir Ulu Irmak - Nazım Hikmet ve Manzaralar,Göksel Aymaz,Literatür Yayıncılık,"66,5 TL",Bir Ulu Irmak - Nazım Hikmet ve Manzaralar Kitap Açıklaması,"
Göksel Aymaz, Bir Ulu Irmak'ta, hem sanat yapıtı üretiminde hem de sanat yapıtı üreticisi olarak sanatçının üretiminde toplumsal koşulların belirleyici rolünü incelemiş ve örnek olarak da Memleketimden İnsan Manzaraları ile bu yapıtın üreticisi Nâzım Hikmet’i seçmiştir.""Dr. Göksel Aymaz, sanat ürününün, çoklarınca ileri sürüldüğünce, göklerde, bulutların arasındaymış gibi görünse de, oralara, sanatçının da bizim de yaşadığımız reel hayattan çıktığını söylüyor. Ama, sanatçının aracılığı ile. Yabancılaşma içinde yaşarken realitenin yalnızca görünümünü algılayabilmemize karşılık, sanatçının, sıradan insanın yaşadığı realiteyi olumlayışını, bu zor sorunu, bilimin, aklın, vicdanın ve evrensel ahlâkın bulgularını, yöntemlerini, değerlerini işe katmayı unutmayışı sayesinde aşabildiğini söylüyor. Ve ancak böyle bir çaba ile ürün veren Balzac, Oscar Wilde, Cervantes, Kafka gibi gerçek sanatçıların realitenin yanıltıcı görünümünün vereceği hazzın yerine, onu da aşıp, geleceğe dair bir umut vaadi vereceğini, bu yalınkat hazzı tamamlayacağını söylüyor.Dr. Göksel Aymaz, bu konularla ilgilenenlerin çoktandır bildiği ve yazdıkları ile okuyucusuna ışık tutan, düşündüren bir yazar. Bu işi bu çalışmasında da başarıyor. Bunu, tarih boyunca önemli düşünürlerin pek çoğunu, savundukları görüşleri ve ne dediklerini doğru anlayıp dürüst yansıtmaktaki akademik erdemliliği ile yapıyor. Kaynakları (dipnotlardaki titizliğinden anlaşılacağı üzere) çok zengin ve önemli hiçbir düşünürü ihmal etmediği için, konuyu başka görünümleri içinde araştıracaklar açısından çok yararlı.""                                                                        Ünsal Oskayİçindekiler;Toplumsal Uzam ve Sanat Yapıtı, Toplumsal Yörünge, Estetik Değerin Etik Değerle Çakışması
 
(Tanıtım Bülteninden)
 
",344,"13,5 x 21,5",2021,Türkçe,9789750408656,
17,https://i.idefix.com/cache/500x400-0/originals/0000000552674-1.jpg,Avrupa Kalesi,Winfried Wolf,Yazın Yayınları,"21,0 TL",Avrupa Kalesi Kitap Açıklaması,"
Maastricht sözleşmeleri demokrasi ve temel hakların korunmasına değil, iç pazarın oluşturulması ve avrupa ortak para biriminden ilk planda yararlanacak olan Batı Avrupa'nın önde gelen holding ve bankalarının ile onlarla ittifak içinde ki tarım burjuvazisinin çıkarlarının korunmasına yöneliktir. Bu sözleşmelerdeki projeler gerçekleştirildiğinde ""tüm ülkelerin avrupalıları"" değil Batı Avrupa'da üretilen zenginliğin büyük kısmına el koyanlar birleşecektir. Kapitalizmin radikal piyasa ideolojisinin kurbanları olan işçiler, küçük çiftçiler, kadınlar, çocuklar, yaşlılar, yabancılar ve endüstrileşmemiş bölgelerde yaşayanların elleri boş kalacak.Bu kitap sermaye hızla uluslararası boyut kazanırken politikaların ulusal devletlerin sınırları içinde belirlenmesinin yarattığı çelişkilere ve bunların avrupanın entegrasyonunda yol açtığı sürekli krizlere dikkati çekiyor. Bu sürecin Doğu Avrupa ve ""Üçüncü Dünya"" ülkelerindeki etkileri ele alınıyor. Avrupa Birliği ile Türkiye arasındaki ilişkiler Gümrük Birliği bağlamında irdeleniyor. Batı Avrupanın birleşmesinin kadınların yaşam ve çalışma koşullarında yaratacağı değişiklikler irdeleniyor ve alman solu örneğinde avrupanın entegrasyonunun, batı avrupa sermayesinin dünyadaki pazarlara hakim olma mücadelesine yönelik emperyalist bir proje olarak algılanmaması eleştiriliyor.(Arka Kapak)",186,,1996,Türkçe,2880000079248," Jutta Klass  ,"
18,https://i.idefix.com/cache/500x400-0/originals/0001761594001-1.jpg,Tuhfe-i Bahriyye-Tevhid ve Sırlar Denizi,İsmail Hakkı Bursevi,Ketebe,"41,3 TL",Tuhfe-i Bahriyye-Tevhid ve Sırlar Denizi Kitap Açıklaması,"
Celvetiyye tarikatının Anadolu’daki en önemli temsilcilerinden İsmail Hakkı Bursevî 100’den fazla eser sahibi hezarfen bir âlim, şarih, müfessir, şair ve bestekârdır. Bursevî hazretleri tefsir, hadis, tasavvuf ve meani gibi birçok ilim dalında
eser kaleme almıştır ve tasavvufi neşve, özellikle Ekberi renk, eserlerinin neredeyse tamamında merkezi bir rol oynar. Bursevî’nin metinlerine baktığımızda Mevlana Celaleddin Rumî, Sadreddin Konevî, Üftâde ve Aziz Mahmud Hüdayî gibi birçok şeyhin yanı sıra onu en çok etkileyen ismin İbnü’l- Arabi olduğu açıkça görülür.
 
Tuhfe-i Bahriyye’nin telif sebebi, Üsküdar’da Bursevî hazretlerinin sohbet meclisine katılan Has Bahçe Müfettişi Bahrî Hüseyin Efendi’nin kendisinden kıymetli bir hediye istemesidir. Bursevî hazretleri bu istek üzerine Tuhfe-i Bahriyye’yi yazar. Eserde “Hû” ismine, tevhid lafızlarına ve Bahrî isminin bâtıni anlamına dair sırlardan bahsedilmektedir. Bursevî hazretleri okuyucudan eserdeki hakikatleri iyi anlamasını ve kitabı mümkün olan her yerde yanında taşımasını istemektedir.
 
(Tanıtım Bülteninden)
 
 
",,"13,5 x 21",2018,,9789752482852,
19,https://i.idefix.com/cache/500x400-0/originals/0000000249872-1.jpg,Azerbaycan Muhaceret Edebiyatı,Vagif Sultanlı,Avrupa Yakası Yayınları,"24,5 TL",Azerbaycan Muhaceret Edebiyatı Kitap Açıklaması,"
ESER HAKKINDA YAZILAN TANITIM YAZILARI Türk edebiyatı içerisinde zenginliği ve rengârenkliği ile farklılaşan Azerbaycan Türk Edsbiyatı'nın ne yazık ki, bu büyüklüğüne yakışır şekiide dünya edebiyatı içerisinde yer alamamış gibi görünmesinin asıl nedeni, iki ayrı şekilde parçalar hâlinde varlığını sürdürmeye çalışmasındandır. 1813 Gülistan Antlaşması'-ile İran ve Sovyet Rusya arasında iki parçaya ayrılarak farklı talihleri yaşamak mecburiyetinde bırakılan Azerbaycan halkı, yıllar boyu kendi ana vatanlarında garip ve esaret hayatı yaşamak zorunda kalarak, darağaçlarmda ya da Sibirya'nın kan donduran soğuk çöllerinde temiz ruhlarını teslim etmek zorunda kalmışlardır. Ancak tüm yaşanan bu trajediler, kan ve göz yaşlarına, her türlü namüsait şartlara rağmen, özgürlüğü kendisine şiar edinmiş Azerbaycan haikı, mevcut varoluşunun ifadesi olan kültür ve medeniyetini yaşama ve yaşatma, koruyup saklama, geçmişteki paklığı İle gelecek yeni nesle tertemiz bir miras bırakma yolunda çok ciddi bir gayret göstermiştir. İşte bugüne kadar Azerbaycan edebiyatının en karanlık noktasını oluşturan muhaceret edebiyatına ait değerlerin ortaya koyulması yolunda yorucu bir gayret sonucunda semereli bir çalışma ortaya koymuş olan Vagıf Sultanlı, Azerbaycan edebiyatı için yapılabilecek en büyük hizmetlerden birisine imza atmıştır. Umuyoruz ki, bu değerli çalışma Azerbaycan halkının hakkı ve bitmez özlemi olan bağımsız bir yaşamı, rahat bir şekilde sosyo kültürel ve edebi yaratçıiığmı ortaya koyma fırsatını bulmuş olacaktır. Belki de bunun sonucunda ailelerini ve vatanlarını görmeden hasretle gözleri açık bir şekilde muhacerette can vermiş Azerbaycan'ın değerli simalarına hiç olmazsa minnet borcu ödeme adına bir çalışma ortaya konmuştur.İnce Kapak: ",240,,2007,Türkçe,9789944979177,
